,date,updated_at,price
2894,19 Nov 2013,Closing,835.0
2895,19 Nov 2013,Midday,837.5
2896,18 Nov 2013,Closing,837.5
2897,18 November 2013,Midday,842.5
2898,14 Nov 2013,Closing,842.5
2899,14 Nov 2013,Midday,847.5
2900,13 Nov 2013,Closing,847.5
2901,13 Nov 2013,Midday,847.5
2902,12 November 2013,Closing,845.0
2903,12 Nov 2013,Midday,825.0
2904,11 Nov 2013,Closing,827.5
2905,11 Nov 2013,Midday,832.5
2906,8 Nov 2013,Midday,830.0
2907,7 Nov 2013,Closing,835.0
2908,7 Nov 2013,Midday,840.0
2909,6 November 2013,Closing,840.0
2910,5 Nov 2013,Midday,847.5
2911,4 Nov 2013,Closing,852.5
2912,4 Nov 2013,Midday,852.5
2913,1st November 2013 ,Closing,860.0
2914,1st November 2013 ,Midday,850.0
2915,31 Ocotber 2013,Closing,850.0
2916,31st October 2013 ,Midday,840.0
2917,30 October 2013,Closing,842.5
2918,30 October 2013,Midday,842.5
2919,29 October 2013,Closing,827.5
2920,29 October 2013,Midday,820.0
2921,28 October 2013,Closing,822.5
2922,28 October 2013,Midday,812.5
2923,25 October 2013,Closing,812.5
2924,25 October 2013,Midday,812.5
2925,24 October 2013,Closing,815.0
2926,25 October 2013,Midday,815.0
2927,23 October 2013,Closing,820.0
2928,23 October 2013,Midday,812.5
2929,22 October 2013,Closing,807.5
2930,22 October 2013,Midday,802.5
2931,21 October 2013,Closing,807.5
2932,21 October 2013,Midday,810.0
2933,18 October 2013,Closing,802.5
2934,18 October 2013,Midday,800.0
2935,17 October 2013,Closing,800.0
2936,17 October 2013,Midday,805.0
2937,16 October 2013,Closing,805.0
2938,16 October 2013,Midday,792.5
2939,14 Oct 2013,Closing,785.0
2940,14 Oct 2013,Midday,787.5
2941,11 Oct 2013,Closing,790.0
2942,11 Oct 2013,Midday,790.0
2943,10 Oct 2013,Closing,787.5
2944,9 Oct 2013,Closing,777.5
2945,9 Oct 2013,Midday,775.0
2946,8 Oct 2013,Closing,780.0
2947,8 Oct 2013,Midday,777.5
2948,7 Oct 2013,Closing,770.0
2949,7 Sep 2013,Midday,770.0
2950,4 Sep 2013,Closing,765.0
2951,4 Sep 2013,Midday,765.0
2952,3 Sep 2013,Midday,765.0
2953,2 Sep 2013,Closing,757.5
2954,2 Oct 2013,Midday,760.0
2955,1 Sep 2013,Closing,762.5
2956,1 Oct 2013,Midday,755.0
2957,30 Sep 2013,Closing,755.0
2958,30 Sep 2013,Midday,752.5
2959,27 Sep 2013,Closing,760.0
2960,26 Sep 2013,Closing,750.0
2961,26 Sep 2013,Midday,752.5
2962,25 Sep 2013,Closing,752.5
2963,25 Sep 2013,Midday,752.5
2964,24 Sep 2013,Closing,775.0
2965,24 Sep 2013,Midday,780.0
2966,23 Sep 2013,Closing,777.5
2967,23 Sep 2013,Midday,775.0
2968,20 Sep 2013,Closing,780.0
2969,20 September 2013,Midday,782.5
2970,19 Sep 2013,Closing,785.0
2971,19 September 2013,Midday,782.5
2972,18 Sep 2013,Closing,770.0
2973,18 September 2013,Midday,770.0
2974,17 Sep 2013,Closing,772.5
2975,17 Sep 2013,Midday,765.0
2976,13 Sep 2013,Closing,770.0
2977,13 Sep 2013,Midday,767.5
2978,12 Sep 2013,Closing,770.0
2979,12 Sep 2013,Midday,770.0
2980,11 Sep 2013,Closing,765.0
2981,11 Sep 2013,Midday,770.0
2982,10 Sep 2013,Closing,767.5
2983,10 Sep 2013,Midday,770.0
2984,9 Sep 2013,Closing,775.0
2985,9 Sep 2013,Midday,770.0
2986,6 Sep 2013,Closing,780.0
2987,6 Sep 2013,Midday,780.0
2988,5 Sep 2013,Closing,775.0
2989,5 Sep 2013,Midday,780.0
2990,5 Sep 2013,Midday,780.0
2991,4 Sep 2013,Midday,782.5
2992,3 August 2013,Closing,787.5
2993,26 August 2013,Closing,785.0
2994,26 August 2013,Midday,785.0
2995,23 August 2013,Midday,755.0
2996,23 August 2013,Closing,770.0
2997,22 August 2013,Closing,755.0
2998,22 August 2013,Midday,750.0
2999,21 August 2013,Closing,752.5
3000,21 August 2013,Midday,745.0
3001,20 August 2013,Closing,745.0
3002,20 August 2013,Midday,745.0
3003,19 August 2013,Closing,750.0
3004,16 August 2013,Closing,747.5
3005,16 August 2013,Midday,752.5
3006,15 August 2013,Closing,747.5
3007,15 August 2013,Midday,762.5
3008,14 August 2013,Closing,732.5
3009,12 August 2013,Closing,750.0
3010,12 August 2013,Midday,750.0
3011,7 August 2013,Midday,740.0
3012,6 August 2013,Closing,745.0
3013,6 August 2013,Midday,745.0
3014,5 Aug 2013,Closing,745.0
3015,5 Aug 2013,Midday,737.5
3016,2 August 2013,Closing,745.0
3017,2 Aug 2013,Midday,747.5
3018,1 August 2013,Closing,747.5
3019,1 Aug 2013,Midday,742.5
3020,31 July 2013,Closing,742.5
3021,31 July 2013,Midday,737.5
3022,30 July 2013,Closing,737.5
3023,30 July 2013,Midday,730.0
3024,29 July 2013,Closing,730.0
3025,29 July 2013,Midday,730.0
3026,26 July 2013,Closing,730.0
3027,26 July 2013,Midday,735.0
3028,25 July 2013,Closing,730.0
3029,25 July 2013,Midday,745.0
3030,24 July 2013,Closing,747.5
3031,24 July 2013,Midday,760.0
3032,23 July 2013,Closing,760.0
3033,23 July 2013,Midday,765.0
3034,22 July 2013,Closing,765.0
3035,22 July 2013,Midday,762.5
3036,18 July 2013,Closing,765.0
3037,18 July 2013,midday,760.0
3038,17 July 2013,Closing,752.5
3039,17 July 2013,Midday,760.0
3040,16 July 2013,Closing,740.0
3041,15 July 2013,Closing,755.0
3042,16 July 2013,Midday,760.0
3043,15 July 2013,Midday,755.0
3044,12 July 2013,Closing,770.0
3045,12 July 2013,Midday,785.0
3046,11 July 2013,Closing,792.5
3047,11 July 2013,Midday,792.5
3048,10 July 2013,Closing,785.0
3049,3 July 2013,Closing,78.5
3050,2 July 2013,Closing,777.5
3051,2 July 2013,Midday,785.0
3052,1 Jult 2013,Midday,792.5
3053,28 June 2013,Closing,787.5
3054,28 June 2013,Midday,790.0
3055,27 June 2013,Closing,782.5
3056,27 June 2013,Midday,785.0
3057,26 June 2013,Closing,785.0
3058,26 June 2013,midday,785.0
3059,25 June 2016,Closing,795.0
3060,25 June 2013,Midday,787.5
3061,24 June 2013,Closing,787.5
3062,24 June 2013,Midday,805.0
3063,21 June 2013,Closing,805.0
3064,21 June 2013,Midday,800.0
3065,20 June 2013,Closing,812.5
3066,20 June 2013,midday,817.5
3067,19 June 2013,Closing,822.5
3068,19 June 2013,Midday,815.0
3069,18 June 2013,Closing,820.0
3070,18 June 2013,Midday,825.0
3071,17 June 2013,Closing,825.0
3072,14 June 2013,Closing,822.5
3073,13 June 2013,Closing,810.0
3074,13 June 2013,Midday,812.5
3075,12 June 2013,Midday,812.5
3076,11 June 2013,Closing,815.0
3077,11 June 2013,Midday,812.5
3078,10 June 2013,Closing,812.5
3079,3 June 2013,Midday,817.5
3080,31 May 2013,Closing,817.5
3081,31 May 2013,Midday,810.0
3082,30 May 2013,Closing,812.5
3083,30 May 2013,Midday,810.0
3084,29 May 2013,Closing,820.0
3085,29 May 2013,Midday,825.0
3086,27 May 2013,Closing,822.5
3087,23 May 2013,Closing,820.0
3088,23 May 2013,Midday,820.0
3089,22 May 2013,Closing,820.0
3090,7 May 2013,Midday,790.0
3091,6 May 2013,Closing,790.0
3092,6 May 2013,Midday,790.0
3093,3 May 2013,Closing,782.5
3094,3 May 2013,Midday,782.5
3095,2 May 2013,Closing,777.5
3096,2 May 2013,Midday,780.0
3097,30 April 2013,Closing,785.0
3098,30 April 2013,Midday,787.5
3099,29 April 2013,Closing,787.5
3100,17 April 2013,Closing,790.0
3101,17 April 2013,Midday,797.5
3102,16 April 2013,Closing,795.0
3103,11 April 2013,Midday,817.5
3104,10 April 2013,Closing,817.5
3105,10 April 2013,Midday,825.0
3106,9 April 2013,Closing,820.0
3107,28 March 2013,Midday,812.5
3108,27 March 2013,Closing,822.5
3109,22 March 2013,Closing,835.0
3110,22 March 2013,Midday,822.5
3111,18 March 2013,Midday,802.5
3112,15 March 2013,Closing,802.5
3113,12 March 2013,Midday,820.0
3114,11 March 2013,Closing,827.5
3115,5 March 2013,Closing,815.0
3116,5 March 2013,Midday,812.5
3117,4 Mar 2013,Closing,817.5
3118,4 March 2013,Midday,812.5
3119,1 March 2013,Closing,810.0
3120,1 March 2013,Midday,810.0
3121,28 February 2013,Closing,810.0
3122,28 February 2013,Midday,812.5
3123,27 February 2013,Closing,820.0
3124,27 February 2013,Midday,827.5
3125,26 February 2013,Closing,820.0
3126,26 February 2013,Midday,830.0
3127,23 February 2013,Closing,832.5
3128,22 February 2013,Closing,852.5
3129,22 February 2013,Midday,855.0
3130,21 February 2013,Closing,850.0
3131,21 February 2013,Midday,850.0
3132,20 February 2013,Closing,850.0
3133,20 February 2013,Midday,862.5
3134,19 February 2013,Closing,862.5
3135,19 February 2013,Midday,857.5
3136,18 February 2013,Closing,855.0
3137,18 February 2013,midday,852.5
3138,15 February 2013,Closing,852.5
3139,15 February 2013,Midday,852.5
3140,14 February 2013,Closing,855.0
3141,14 February 2013,Midday,855.0
3142,13 February 2013,Closing,852.5
3143,8 February 2013,Midday,860.0
3144,7 February 2013,Closing,860.0
3145,7 February 2013,Midday,860.0
3146,6 February 2013,Closing,857.5
3147,5 February 2013,Closing,860.0
3148,5 February 2013,Midday,852.5
3149,4 February 2013,Closing,855.0
3150,4 February 2013,Midday,860.0
3151,14 January 2013,Closing,822.5
3152,14 January 2013,Midday,817.5
3153,11 January 2013,Closing,805.0
3154,11 January 2013,Midday,810.0
3155,10 January 2013,Closing,810.0
3156,10 January 2013,Midday,810.0
3157,9 January 2013,Closing,815.0
3158,9 Jan 2013,Midday,802.5
3159,8 Jan 2013,Closing,810.0
3160,8 Jan 2013,Midday,815.0
3161,7 January 2013,Midday,827.5
3162,4 January 2013,Closing.,827.5
3163,3 January 2013,Closing,832.5
3164,3 January 2013,Midday,840.0
3165,2 January 2013,Closing,845.0
3166,2 January 2013,Midday,837.5
3167,31 Dec 2012,Closing,837.5
3168,31 Dec 2012,Midday,835.0
3169,28 Dec 2012,Closing,835.0
3170,28 Dec 2012,Midday,830.0
3171,27 Dec 2012,Closing,830.0
3172,27 Dec 2012,Midday,820.0
3173,26 Dec 2012,Closing,810.0
3174,26 Dec 2012,Midday,810.0
3175,21 Dec 2012,Closing,805.0
3176,21 Dec 2012,Closing,795.0
3177,20 Dec 2012,Closing,785.0
3178,20 Dec 2012,Midday,785.0
3179,19 Dec 2012,Closing,790.0
3180,19 Dec 2012,Midday,790.0
3181,18 Dec 2012,Closing,792.5
3182,18 Dec 2012,Midday,792.5
3183,17 Dec 2012,Closing,795.0
3184,14 Dec 2012,Closing,795.0
3185,14 Dec 2012,Midday,790.0
3186,13 Dec 2012,Closing,782.5
3187,13 Dec 2012,Midday,785.0
3188,12 Dec 2012,Closing,785.0
3189,11 Dec 2012,Closing,772.5
3190,11 Dec 2012,Midday,775.0
3191,10 Dec 2012,Closing,780.0
3192,10 Dec 2012,Midday,780.0
3193,3 Dec 2012,Closing,792.5
3194,27 Nov 2012,Midday,812.5
3195,26 Nov 2012,Closing,812.5
3196,26 Nov 2012,Midday,812.5
3197,23 Nov 2012,Closing,810.0
3198,22 Nov 2012,Closing,822.5
3199,21 Nov 2012,Closing,820.0
3200,20 Nov 2012,Closing,820.0
3201,20 Nov 2012,Midday,825.0
3202,19 Nov 2012,Closing,825.0
3203,19 Nov 2012,Midday,815.0
3204,16 Nov 2012,Closing,805.0
3205,16 Nov 2012,Midday,807.5
3206,15 Nov 2012,Closing,815.0
3207,15 Nov 2012,Midday,800.0
3208,7 Nov 2012,Midday,815.0
3209,6 Nov 2012,Closing,805.0
3210,6 Nov 2012,Midday,805.0
3211,5 Nov 2012,Closing,810.0
3212,5 Nov 2012,Midday,810.0
3213,2 Nov 2012,Closing,835.0
3214,1 Nov 2012,Closing,845.0
3215,30 Oct 2012,Closing,830.0
3216,30 Oct 2012,Midday,830.0
3217,29 Oct 2012,Closing,845.0
3218,29 Oct 2012,Midday,845.0
3219,23 Oct 2012,Midday,840.0
3220,22 Oct 2012,Closing,840.0
3221,19 Oct 2012,Closing,837.5
3222,19 Oct 2012,Midday,840.0
3223,18 Oct 2012,Closing,835.0
3224,18 Oct 2012,Midday,830.0
3225,17 Oct 2012,Closing,830.0
3226,17 Oct 2012,Midday,830.0
3227,16 Oct 2012,Closing,830.0
3228,16 Oct 2012,Midday,832.5
3229,15 Oct 2012,Closing,825.0
3230,12 Oct 2012,Closing,832.5
3231,11 Oct 2012,Closing,835.0
3232,10 Sep 2012,Closing,812.5
3233,9 Oct 2012,Closing,817.5
3234,8 Oct 2012,Closing,795.0
3235,8 Oct 2012,Midday,810.0
3236,5 Oct 2012,Closing,810.0
3237,5 Oct 2012,Midday,822.5
3238,4 October 2012,Closing,800.0
3239,4 Oct 2012,Midday,795.0
3240,3 Oct 2012,Closing,790.0
3241,3 Oct 2012,Midday,785.0
3242,2 Oct 2012,Closing,780.0
3243,2 Oct 2012,Midday,817.5
3244,1 Oct 2012,Closing,1427052.0
3245,1 Oct 2012,Midday,840.0
3246,28 Sep 2012,Closing,880.0
3247,27 Sep 2012,Closing,885.0
3248,27 Sep 2012,Midday,880.0
3249,26 Sep 2012,Closing,890.0
3250,26 Sep 2012,Midday,897.5
3251,25 Sep 2012,Closing,1051541.0
3252,25 Sep 2012,Midday,905.0
3253,24 Sep 2012,Closing,905.0
3254,24 Sep 2012,Midday,890.0
3255,19 Sep 2012,Closing,962.5
3256,11 Sep 2012,Closing,970.0
3257,10 Sep 2012,Closing,970.0
3258,30 August 2012,Closing,990.0
3259,29 August 2012,Closing,987.5
3260,13 Aug 2012,Closing,952.5
3261,10 Aug 2012,Closing,331978.0
3262,6 Aug 2012,Closing,972.5
3263,13 July 2012,Closing,1000.0
3264,15 June 2012,Closing,564477.0
3265,29 May 2012,Closing,1042.5
3266,28 May 2012,Closing,1035.0
3267,25 May 2012,Closing,1034849.0
3268,11 May 2012,Closing,1095.0
3269,3 May 2012,Closing,1145.0
3270,24 April 2012,Closing,1165.0
3271,10 April 2012,Closing,448615.0
3272,9 April 2012,Closing,1187.5
3273,4 March 2012,Closing,1182.5
3274,16 March 2012,Closing,1150.0
3275,8 Mar 2012,Closing,1132.5
3276,7 Mar 2012,Closing,1117.5
3277,3 Jan 2012,Closing,1087.5
3278,30 Dec 2011,Closing,1070.0
3279,7 Dec 2011,Closing,1102.5
3280,30 Nov 2011,Closing,1072.5
3281,22 Nov 2011,Closing,1077.5
3282,15 Nov 2011,Closing,1072.5
3283,14 Nov 2011,Closing,1085.0
3284,11 Nov 2011,Closing,1085.0
3285,27 Oct 2011,Closing,1027.5
3286,19 Oct 2011,Closing,1000.0
3287,7 Oct 2011,Closing,950.0
3288,6 Oct 2011,CLosing,955.0
3289,4 Oct 2011,Closing,950.0
3290,7 September 2011,Closing,1135.0
3291,12 August 2011,Midday,1140.0
3292,4 August 2011,Midday,1160.0
3293,4 August 2011,Midday,1160.0
3294,3 Aug 2011,Closing,1170.0
3295,3 Aug 2011,Midday,1170.0
3296,2 August 2011,Closing,1167.5
3297,2 Aug 2011,Midday,1170.0
3298,29 July 2011,Midday,1157.5
3299,28 July 2011,Closing,1160.0
3300,28 July 2011,Midday,1152.5
3301,22 July 2011,Midday,1155.0
3302,21 July 2011,Midday,1155.0
3303,20 July 2011,Closing,1150.0
3304,20 July 2011,Midday,1140.0
3305,15 July 2011,Midday,1122.5
3306,14 July 2011,Closing,1125.0
3307,14 July 2011,Midday,1117.5
3308,13 July 2011,Closing,1110.0
3309,13 July 2011,Midday,1100.0
3310,12 July 2011,Closing,1092.5
3311,12 July 2011,Midday,1092.5
3312,11 July 2011,Closing,1115.0
3313,11 July 2011,Midday,1115.0
3314,8 July 2011,Closing,115.0
3315,8 July 2011,Midday,1110.0
3316,7 July 2011,Closing,1100.0
3317,7 July 2011,Midday,1095.0
3318,6 July 2011,Closing,1090.0
3319,6 July 2011,Midday,1095.0
3320,4 July 2011,Midday,1110.0
3321,27 June 2011,Closing,1075.0
3322,27 June 2011,Midday,1085.0
3323,24 June 2011,Closing,1100.0
3324,24 June 2011,Midday,1105.0
3325,24 May 2011,Midday,1195.0
3326,23 May 2011,Closing,1192.5
3327,23 May 2011,Midday,1205.0
3328,20th May 2011 ,Closing,1210.0
3329,20 May 2011,Midday,1200.0
3330,19 May 2011,Closing,1230.0
3331,19 May 2011,Midday,1220.0
3332,18 May 2011,Closing,1212.5
3333,18 May 2011,Midday,1210.0
3334,16 May 2011,Closing,1192.5
3335,16 May 2011,Midday,1195.0
3336,13 May 2011,Closing,1200.0
3337,13 May 2011,Midday,1195.0
3338,12 May 2011,Closing,1195.0
3339,12 May 2011,Midday,1195.0
3340,11 May 2011,Closing,1200.0
3341,11 May 2011,Midday,1205.0
3342,9 May 2011,Closing,1190.0
